companyID,movieID,companyname
23967,103850,Derio
5397,34052,Group TAC
2934,338065,Excel Entertainment
20656,338065,Babieka
63187,338065,Junglee Pictures
8147,333352,Entertainment One
9137,333352,Moonlighting Films
75932,333352,Raindog Films
52242,367524,Mandalay Sports Media (MSM)
54873,347752,February Films
73882,347752,Trigger Films
73883,347752,Superbe Films
2294,323665,Traction Media
3768,323665,Off Hollywood Pictures
60583,323665,Ravenous Films
49983,382581,Mattel Entertainment
13369,332706,Super Crispy Entertainment
49480,332706,Fido Features
50185,150201,HI-FI Motion Pictures
80268,150201,B | Movie Studios
72861,347764,Dalia Films
8924,291871,RabbitBandini Productions
80222,291871,Elysium Bandini Studios
35396,383140,Status Media & Entertainment
63430,383140,Puppy Entertainment
4259,23704,Ultimate Pictures
22706,79550,Vision Entertainment Group
22975,79550,Kejo Productions
2280,336652,Les Films des Tournelles
36,97400,Buena Vista Pictures
3318,97400,Xingu Films
16945,320588,Red Crown Productions
19548,320588,Haven Entertainment
6116,104338,Argos Films
36079,104338,France 3 (FR3)
41945,348346,Indy Entertainment
93635,382913,Tasse Film
49471,78088,Zero Trans Fat Productions
66500,78088,Well Tailored Films
73067,365447,Vulcan Productions
73068,365447,RYOT Films
4148,174187,Keystone Film Company
48491,101858,Lloyd Hamilton Corporation
64,92927,Les Productions Artistes Associés
7508,92927,Produzioni Europee Associati (PEA)
34403,92927,Produzioni Associate Delphos
4395,186268,Monogram Pictures
6194,262536,Warner Bros.
5798,41383,Shaw Brothers
8326,41383,Chang's Film Company
82007,224339,Lone Wolf Productions
6,73983,RKO Radio Pictures
1950,34462,New World Pictures
38661,34462,Balatbat Productions
41681,257004,Red Carpet
4095,177622,First Run Features
8310,2989,American Filmworks
13270,181565,Iervolino Entertainment
41681,181565,Red Carpet
66266,181565,Camaleo
8728,206289,Black Dynamite Films
58647,206289,Tarkovspop
881,46043,Daiei Studios
15465,333385,Amasia Entertainment
19632,333385,3311 Productions
23921,333385,Circle of Confusion
3052,93212,Troma Entertainment
3052,41568,Troma Entertainment
3052,136585,Troma Entertainment
3052,207680,Troma Entertainment
6423,207680,Troma
9292,346494,Hessischer Rundfunk (HR)
24307,346494,UFA Fiction
32291,346494,Six Island Productions
3348,337085,Face Films
6302,337085,Room 101
35591,337085,Vicarious Entertainment
5056,332704,Head Gear Films
7584,332704,Screen Australia
25954,332704,Metrol Technology
61922,332704,Bankside Films
17157,336850,FunHouse Features
67576,65874,Pool Films
10739,230235,Productions Thalie
19961,320048,Start Motion Pictures
23886,113752,Villani Rockhill Productions
23888,113752,Mighty Moments Motion Pictures
37492,301224,54 Days Productions
68591,369834,Vansan Movies
80513,369834,Orange Creations
429,41988,DC Comics
2785,41988,Warner Bros. Animation
10105,347689,Apatow Productions
59811,347689,Netflix
559,339984,TriStar Pictures
5752,339984,Sony Pictures Entertainment
59996,55495,Filmituotanto Spede Pasanen
6345,347881,Lighthouse Pictures
10951,292010,Screen NSW
9266,54008,American International Pictures (AIP)
46939,278717,Nashe Kino
53975,209266,Desert Flower Filmproduktion
67504,326649,Savage Productions
1964,5728,Oko-Film
3061,12422,Alfama Films
17178,12422,Filmgalerie 451
1775,63065,Radio Bremen
7950,63065,Westdeutscher Rundfunk
13238,291189,Unified Pictures
13240,291189,Bron Studios
55142,375012,Wigwam Films
40970,312849,Jomami Filmproduktion
73144,312849,Cine Chromatix KG
18387,287719,Alba Produzioni
441,98487,Columbia Pictures Corporation
14056,43093,Artistes Alliance Ltd.
14058,43093,Diamond Pictures Corp.
1311,376311,The Asylum
288,315664,BBC Films
892,315664,Qwerty Films
7981,315664,Pathé
25350,49834,Besiktas Kültür Merkezi (BKM)
12093,258800,Finos Film
591,377799,France 3 Cinéma
7981,377799,Pathé
15316,377799,Agora Films
22155,163791,Karagiannis-Karatzopoulos
12093,64674,Finos Film
12093,374021,Finos Film
31084,379508,Th. Damaskinos & V. Michaelides
7254,48125,Greek Film Center
10769,48125,Greek Television ET-1
13135,48125,Midnight Films
7254,167021,Greek Film Center
10769,167021,Greek Television ET-1
5699,38404,Jack Broder Productions Inc.
68488,71921,Giant Film Production
34000,143839,Domino Films
71951,365805,IW Wrecker Productions
1221,110468,Gainsborough Pictures
309,329815,Angoa-Agicoa
311,329815,Procirep
591,329815,France 3 Cinéma
819,329815,Mars Films
5358,329815,Canal+
5486,329815,Darius Films
6937,329815,Dharamsala
11199,329815,Scope Pictures
11795,329815,France Télévisions
11798,329815,Région Provence-Alpes-Côte d'Azur
11921,329815,Le Tax Shelter du Gouvernement Fédéral de Belgique
18367,329815,Centre National de la Cinématographie (CNC)
23616,329815,Ciné+
33255,329815,Région Basse-Normandie
77813,329815,Indie Sales Company
77814,329815,Indie Invest
26684,63317,Artaxerxes Productions
51152,63317,Michael Thevis Enterprises Production
7237,226693,Tele München Fernseh Produktionsgesellschaft (TMG)
71243,370902,White Mirror Film Company
2169,47845,Magnolia Filmproduktion
6194,47845,Warner Bros.
67261,47845,Wüste Film
1077,242546,Gonzo
69959,300403,Really Real Films
17380,228109,EBF Productions
33,302688,Universal Pictures
4171,302688,Playtone
7429,302688,HBO Films
12026,302688,Gold Circle Films
2649,327528,New Real Films
8204,327528,Lumanity Production
53749,367108,DPPLR
2320,357706,UTV Motion Pictures
11835,357706,Y NOT Studios
14294,357706,Thirukumaran Entertainment
44163,357706,Rajkumar Hirani Films
11801,208091,Trigger Street Productions
11801,384205,Trigger Street Productions
73532,384205,Jameson/ First Shot
1968,314029,Viking Films
13003,314029,Desvia
13573,314029,Canal Brasil
42235,314029,Malbicho Cine
6651,38706,Penta Films
36546,38706,ADC Films
3462,18188,Walter Shenson Films
4,46776,Paramount Pictures
3452,58559,Les Films du Veyrier
12180,58559,Warp Films
35139,58559,Integral Films
59811,387054,Netflix
4978,124993,Gaumont British Picture Corporation
27649,42291,David Grubin Productions
13240,297806,Bron Studios
28732,297806,RatPac Entertainment
215,186759,Double Feature Films
5490,186759,CBS Films
45461,356326,Meta Film
3324,153397,British Broadcasting Corporation (BBC)
12574,153397,Sundance Channel
12575,153397,Endor Productions
35915,40208,Noma Productions
12,342521,New Line Cinema
33214,337758,i/o post
54760,337758,Kaval Film
63197,337758,A Atalanta
11672,334922,Nimbus Film Productions
12496,334922,Pegasus Pictures
51399,334922,MPM Film
90850,334922,Nimbus iceland
90851,334922,pegasus
37732,375742,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF)
72890,375742,Telewizja Polska	(koprodukcja)
74691,375742,Polski Instytut Sztuki Filmowej (współfinansowanie)
74925,375742,Platige Image (koprodukcja)
74926,375742,HBO Polska (koprodukcja)
1422,336011,Killer Films
64854,336011,Greencard Pictures
71894,336011,Bank Street Films
71895,336011,Supermarché
16301,290825,Invincible Pictures Corp.
23700,290825,Abbolita Productions
35043,290825,Destro Films
1080,48613,Beta Film
1242,48613,Reteitalia
6639,48613,Televisión Española (TVE)
6849,48613,Société Française de Production (SFP)
8492,48613,Radiotelevisão Portuguesa (RTP)
8694,48613,Silvio Berlusconi Communications
16186,48613,ANFRI S.r.l.
5056,333663,Head Gear Films
7308,333663,Reprisal Films
25954,333663,Metrol Technology
50079,333663,Kreo Films FZ
83397,333663,Reel Chefs Catering
3324,123680,British Broadcasting Corporation (BBC)
57430,214170,Pulse Films
2125,341745,Phoenix Film
10947,341745,ARD Degeto Film
20577,122544,Bagboy Productions
20578,122544,Gratwick Films
45301,122544,Prime Films
9225,296360,Blinder Films
12398,296360,Chic Films
20580,296360,Amazon Studios
37812,296360,Westerly Films
46421,296360,Revolver Amsterdam
8130,44256,Jad Films
22396,44256,Société Nouvelle des Établissements Gaumont (SNEG)
22397,44256,Wager-Film
7117,186991,Les Films velvet
12808,254952,Big Beach Films
74355,347848,Blue Goggles Films
3627,239367,Warner Bro. Japan
12657,239367,Production I.G.
35441,239367,Japan Association of Music Enterprises (JAME)
4535,60410,Vista Organization
33,33419,Universal Pictures
255,76746,Paradis Films
6194,36818,Warner Bros.
6194,242631,Warner Bros.
6194,134238,Warner Bros.
6194,207178,Warner Bros.
441,85231,Columbia Pictures Corporation
6194,75510,Warner Bros.
9329,75510,The Vitaphone Corporation
3245,122325,First National Pictures
6194,122325,Warner Bros.
9329,122325,The Vitaphone Corporation
6194,249969,Warner Bros.
6194,372691,Warner Bros.
6194,178447,Warner Bros.
24205,86497,Film Concorde
20103,376716,Strela
41735,383535,Buffalo 8 Productions
73386,383535,Best Served Cold Productions
5648,90110,Murakami-Wolf Productions
29856,365002,Crudofilms
333,261112,Original Film
11672,16017,Nimbus Film Productions
20358,202831,RHI Entertainment
2230,50942,MGM Television
2231,50942,Trilogy Entertainment Group
4056,50942,Hallmark Entertainment
429,379291,DC Comics
2785,379291,Warner Bros. Animation
9993,379291,DC Entertainment
245,338913,Cowboy Films
288,338913,BBC Films
71625,338913,Punk Cinema
9383,387893,Blue Sky Studios
11749,387893,Twentieth Century Fox Animation
75052,387893,House of Cool Studios
49619,109261,Estrella Productions
5120,27923,Mosfilm
8922,334629,Turner Entertainment
86787,334629,Jack Haley Jr. Productions
48510,246415,Zyzak Film Company
2744,125531,Nikolaus Geyrhalter Filmproduktion
88541,125531,firstchoicefilms
13588,177714,Estudios Cruz Delgado
7013,131027,Hunnia Filmstúdió
8100,131027,Mafilm
15406,83234,Qartuli Pilmi
1115,78476,M6 Films
2564,78476,Ciné@
3984,78476,Entre Chien et Loup
5358,78476,Canal+
6301,78476,CinéCinéma
7466,78476,Radio Télévision Belge Francophone (RTBF)
7981,78476,Pathé
8009,78476,Belgacom
9092,78476,Maison de Cinema
9093,78476,F.B. Productions
10611,78476,Ciné+
11261,78476,M6
11773,78476,Artémis Productions
11800,78476,Casa Kafka Pictures Movie Tax Shelter Empowered by Dexia
11924,78476,Casa Kafka Pictures
15893,78476,Tax Shelter Film Funding
4774,239804,Sci Fi Pictures
44177,239804,United Filmmakers Organisation (UFO)
50453,239804,Armored Productions
1719,267579,Canana Films
2535,267579,Bananeira Filmes
6735,267579,Participant Media
11293,267579,IMVAL Producciones
21915,267579,Televisión Federal (Telefe)
52162,267579,Magma Cine
67475,267579,Manny Films
73673,267579,Participant PanAmerica
7036,5252,CJ Entertainment
4395,182950,Monogram Pictures
17980,356325,HBO Documentary Films
201,304878,Arte
4606,304878,Zweites Deutsches Fernsehen (ZDF)
18492,304878,Friedrich-Wilhelm-Murnau-Stiftung
30943,304878,Praesens-Film
32536,304878,Looks Filmproduktionen GmbH
90600,304878,Deutsche Kinemathek für Film und Fernsehen
90601,304878,Deutsches Filminstitut
90602,304878,Filmmuseum München
90603,304878,Wide House
10399,357096,Cinetel Films
4,116500,Paramount Pictures
6194,121848,Warner Bros.
5798,187422,Shaw Brothers
5798,64307,Shaw Brothers
5798,66730,Shaw Brothers
4395,193459,Monogram Pictures
79080,373349,World of Wonder Productions
79081,373349,Film Manufacturers
7584,344170,Screen Australia
10950,344170,Screen Queensland
15393,344170,Wolfhound Pictures
79082,344170,FOXTEL
79083,344170,Penance Films
14838,110299,Madera Productions
4928,59895,Allied Artists Pictures
328,36799,TLA Releasing
46979,175226,Micheaux Film
6,224162,RKO Radio Pictures
22520,54241,Mack Sennett Comedies
441,85232,Columbia Pictures Corporation
441,95037,Columbia Pictures Corporation
8411,118517,Metro-Goldwyn-Mayer (MGM)
33,33486,Universal Pictures
33,33484,Universal Pictures
33,36704,Universal Pictures
33,33482,Universal Pictures
33,36706,Universal Pictures
6194,179103,Warner Bros.
6999,296071,Kodansha
2740,380808,Jigsaw Productions
6735,380808,Participant Media
13184,295699,Annapurna Pictures
2212,21571,Planman Motion Pictures
1225,19083,One Race Productions
3546,72912,Hollywood Media Bridge
513,369557,Cosmo-Films
1785,369557,Likely Story
7493,369557,FilmNation Entertainment
42379,369557,Filmwave Pictures
49152,369557,PalmStar Media
68417,369557,Distressed Films
51663,336775,13 All Stars LLC
9,75733,Gaumont
223,75733,Les Films du Losange
11244,75733,France 3 (FR 3)
20091,75733,RAI Radiotelevisione Italiana
68914,75733,Société Suisse de Radiodiffusion et Télévision (SSR)
94831,75733,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD)
11801,362541,Trigger Street Productions
4916,25451,Penn Station Entertainment
4917,25451,Periscope Entertainment
4395,184328,Monogram Pictures
4395,185273,Monogram Pictures
4395,187516,Monogram Pictures
4395,156603,Monogram Pictures
4395,180819,Monogram Pictures
4395,252916,Monogram Pictures
4395,115706,Monogram Pictures
4395,107966,Monogram Pictures
4395,174195,Monogram Pictures
4928,116190,Allied Artists Pictures
4928,70313,Allied Artists Pictures
4928,144852,Allied Artists Pictures
4928,193435,Allied Artists Pictures
4928,178569,Allied Artists Pictures
4928,177234,Allied Artists Pictures
4928,230182,Allied Artists Pictures
39720,358893,ONE TWO Films
52630,358893,Jungle Book Entertainment
78367,358893,Protein Entertainment
77864,347850,Robin Films
164,351065,Rhombus Media
345,351065,O2 Filmes
35731,331985,PostPanic
17465,334362,Pantaleon Entertainment GmbH
49671,240636,Film Boris von Borrisholm
29427,365566,Royal College of Art
1183,116312,Impala
4808,116312,In-Cine Compania Industrial Cinematografica
59651,352166,Sonset Friday Entertainment
21485,144686,"University of Southern California, School of Cinematic Arts"
20039,53202,Screen Entertainment Co.
20040,53202,Screencraft International
20041,53202,Theatrofilm
20580,370755,Amazon Studios
23437,370755,K5 Film
26995,370755,Animal Kingdom
86041,370755,Inkjet Productions
33,290595,Universal Pictures
10338,290595,Perfect World Pictures
16314,290595,Roth Films
33,325133,Universal Pictures
10338,325133,Perfect World Pictures
16615,325133,Point Grey Pictures
17393,325133,Good Universe
47547,224944,A Film Monkey Production
4343,158928,Showtime Networks
6194,86239,Warner Bros.
3458,26829,Clover Productions
441,388910,Columbia Pictures Corporation
4977,29487,Larry Darmour Productions
4977,29490,Larry Darmour Productions
4977,29829,Larry Darmour Productions
10330,46196,Universal International Pictures (UI)
10324,29390,William Castle Productions
4,29398,Paramount Pictures
10324,29398,William Castle Productions
1442,300769,Cosmopolitan Productions
1486,118534,Arnold Pressburger Films
13673,369168,Blue + Green Communication
83516,369168,Slingshot Films
4183,355925,Diamond Docs
7407,355925,Insurgent Media
61619,355925,Article 19 Films
50242,327674,Dark Portal LLC
65125,356300,Neophyte Productions
955,101733,Nikkatsu
12889,40043,Omega Pictures
12877,90843,Shree Venkatesh Films
10346,57173,Bullet Films
79,102909,Village Roadshow Pictures
4024,102909,Pacific Film and Television Commission
6825,102909,Pratt FIlms
67912,332748,American Ninth Art Studios
290,301608,Ingenious Media
40797,301608,Prettybird
51525,301608,Saeculum Productions
51526,301608,Hassell Free Production
67260,301608,The Electric Shadow Company
76991,301608,Highland Film Group (HFG)
76992,301608,Saban Films
7135,68016,Sun Pictures
8232,81030,Angelus Productions
12466,372226,Wunderbar Films
14143,372226,Grass Root Film Company
35124,372226,Lyca Productions
181,297393,Channel Four Films
2335,297393,Film 4
11486,297393,Picturehouse Entertainment
1224,376570,Intrepid Pictures
3172,376570,Blumhouse Productions
12485,121983,Overbrook Entertainment
2391,285869,Devonshire Productions
11220,285869,BUCK Productions
47495,285869,Clique Pictures
4921,32202,Bakshi Productions
83765,277690,Origin Films
5229,61908,Bryan Foy Productions
18789,42362,Rolin Films
5486,343112,Darius Films
94,374465,ARTE France Cinéma
311,374465,Procirep
1666,374465,Rhône-Alpes Cinéma
4247,374465,Filmförderungsanstalt (FFA)
5358,374465,Canal+
18367,374465,Centre National de la Cinématographie (CNC)
48663,374465,Detailfilm
51696,374465,CG Cinéma
78935,374465,Cofinova 12
78936,374465,Cinémage 10
85253,374465,Soficinéma 11 Développement
5225,318553,Johnson Production Group
78747,318553,Shadowland
1225,15803,One Race Productions
7483,113217,Hearst Entertainment Productions
35459,113217,TVA International
38007,113217,VH1 Original Movies
2786,57656,Warner Home Video
11325,57656,Blade Runner Partnership
11326,57656,Lauzirika Motion Picture Company
3625,19499,Bwark Productions
4576,26768,Avton Films
61051,354924,Centron Pictures
7159,96186,Star-Film
5798,52854,Shaw Brothers
88709,227077,ProJa Filmgyár
3164,301056,BBC Worldwide
6733,301056,Reliance BIG Entertainment
8090,301056,BBC Earth
8091,301056,Evergreen Films
37455,301056,Legend3D
8341,67174,Imus Productions
57662,67174,Ignite Media
8411,99374,Metro-Goldwyn-Mayer (MGM)
6,255388,RKO Radio Pictures
5798,67021,Shaw Brothers
6,217324,RKO Radio Pictures
6194,377170,Warner Bros.
6194,130098,Warner Bros.
6,85613,RKO Radio Pictures
41577,341366,Felix Media
1360,352372,Glass Eye Pix
45754,352372,Alexander Groupe
25708,39857,Cinema City Film Productions
10039,339994,Anonymous Content
27497,339994,Star Thrower Entertainment
74472,339994,Ball & Chain Productions
8479,194853,Copacabana Filmes
93202,194853,Inbracine Filmes
93203,194853,Daga Filmes
93194,146075,Equipe Moacyr Fenelon
13930,86234,Embrafilme
76566,86234,Regina Filmes
3628,19509,Kangoo Films
18219,170194,Daronimax Media
8411,153161,Metro-Goldwyn-Mayer (MGM)
8411,153165,Metro-Goldwyn-Mayer (MGM)
8411,85540,Metro-Goldwyn-Mayer (MGM)
8411,153169,Metro-Goldwyn-Mayer (MGM)
75358,336121,Jay Silverman Productions
1931,80094,Filmové Studio Barrandov
6720,80094,Krátký film Praha
57005,80094,Argentarts
17516,335578,Nordisk Film
17697,342165,Foe Killer Films
6679,392418,Marvista Entertainment
2277,197175,Antiteater-X-Film
